uav_id,x,y,z,bs_id,subcarrier,csi_real,csi_imag
128,18.0,24.0,100,0,34,-0.014024266937595271,-0.004810412526337299
128,18.0,24.0,100,0,35,0.0019199192284752261,0.006833822303739717
128,18.0,24.0,100,0,36,0.014517196838753504,-0.0036707288028542577
128,18.0,24.0,100,0,37,0.002323082591366324,0.006187899847514498
128,18.0,24.0,100,0,38,-0.0033065140749844557,0.000522353086715701
128,18.0,24.0,100,0,39,-0.0008579583864655718,-0.0006495276623923062
128,18.0,24.0,100,0,40,0.02068089762525399,0.01478497172583598
128,18.0,24.0,100,0,41,-0.011465258935622906,-0.017064529327017953
128,18.0,24.0,100,0,42,-0.011239632375723216,-0.006829104421915829
128,18.0,24.0,100,0,43,-0.0009770914189658967,-0.00823265321830027
128,18.0,24.0,100,0,44,0.01588121636874564,0.014569134316431212
128,18.0,24.0,100,0,45,-0.01761969586987591,0.00039193153095648623
128,18.0,24.0,100,0,46,-0.01981247340097863,0.0032583558944672677
128,18.0,24.0,100,0,47,-0.00749306325579835,0.007082865684925269
128,18.0,24.0,100,0,48,-2.3967306534038606e-05,0.01173814483785655
128,18.0,24.0,100,0,49,-0.0011219917986596806,0.01645204227059354
128,18.0,24.0,100,0,50,0.004000339588717913,0.015540684837026988
128,18.0,24.0,100,0,51,-0.00642119728146961,-0.004335412255609962
128,18.0,24.0,100,0,52,-0.01848878439362307,0.013289389123399472
128,18.0,24.0,100,0,53,0.0037542588853932213,-0.008909832222844695
128,18.0,24.0,100,0,54,0.010461677007106669,-0.006531170159687531
128,18.0,24.0,100,0,55,-3.4098523877796827e-05,-0.010035083463938194
128,18.0,24.0,100,0,56,0.010923008240864156,-0.023592070544781796
128,18.0,24.0,100,0,57,0.0008169572858719275,-0.0030576287031827136
128,18.0,24.0,100,0,58,-0.0035338878364493827,-0.0029788897093495194
128,18.0,24.0,100,0,59,-0.008359924412509807,0.009225395437793152
128,18.0,24.0,100,0,60,-0.008620263310175331,0.004404702849522148
128,18.0,24.0,100,0,61,0.0002826904194507529,-0.0031720849109570853
128,18.0,24.0,100,0,62,-0.004070059465470799,0.015242508193176177
128,18.0,24.0,100,0,63,0.005710721532383668,0.004227045308207221
128,18.0,24.0,100,1,0,0.0073450270941179865,0.0024735255269941673
128,18.0,24.0,100,1,1,-0.016939564358413216,0.01374423377704017
128,18.0,24.0,100,1,2,0.006547981810807865,0.0180947026322001
128,18.0,24.0,100,1,3,-0.01701179458222353,0.005946489819072266
128,18.0,24.0,100,1,4,-0.003764611773154296,0.004391159506290453
128,18.0,24.0,100,1,5,0.011108098582320014,0.0011082551362892575
128,18.0,24.0,100,1,6,0.01747753838885121,-0.0005797537883095835
128,18.0,24.0,100,1,7,-0.004242230191507451,-0.003818621280856581
128,18.0,24.0,100,1,8,0.00532081979696095,-0.001293416895035076
128,18.0,24.0,100,1,9,-0.0016273049908301297,-0.01609449133105249
128,18.0,24.0,100,1,10,-0.00835627057652716,-0.004063132514712688
128,18.0,24.0,100,1,11,-0.015339550906811534,-0.0038634800636992944
128,18.0,24.0,100,1,12,-0.0011919871873154035,0.010278271719384384
128,18.0,24.0,100,1,13,0.010342354826346477,0.010456309137456687
128,18.0,24.0,100,1,14,0.012676403769469631,0.010176127169106795
128,18.0,24.0,100,1,15,0.008873964778050246,-0.001609841360429876
128,18.0,24.0,100,1,16,-0.0037230597868279976,-0.008214510532857273
128,18.0,24.0,100,1,17,0.002061416174682867,-0.009565846645068812
128,18.0,24.0,100,1,18,0.008868569949840735,0.010032432934660553
128,18.0,24.0,100,1,19,-0.006690657301175959,-0.011696509217813188
128,18.0,24.0,100,1,20,0.014361127712492944,0.01046915673759518
128,18.0,24.0,100,1,21,0.00888074847776367,0.019382938464913277
128,18.0,24.0,100,1,22,0.013381742498625828,0.011404069816002027
128,18.0,24.0,100,1,23,0.00822117538212238,0.007298179332827174
128,18.0,24.0,100,1,24,-0.013332148818149968,-0.0011298513756217456
128,18.0,24.0,100,1,25,-0.024636622753789618,-0.005634923945324027
128,18.0,24.0,100,1,26,0.004067038931490891,0.008010795322889754
128,18.0,24.0,100,1,27,-0.004899804274199454,-0.023089957699476853
128,18.0,24.0,100,1,28,0.007870608733558233,0.011920032833041357
128,18.0,24.0,100,1,29,0.014614990053765247,-0.004483507233179899
128,18.0,24.0,100,1,30,-0.0075592755835214845,0.009044855402591695
128,18.0,24.0,100,1,31,0.007312865501842329,0.002774294052990997
128,18.0,24.0,100,1,32,-0.002414553255847067,0.0066607781508967465
128,18.0,24.0,100,1,33,-0.01031114695203159,0.004892601867371461
128,18.0,24.0,100,1,34,0.005952002693581628,0.001045113083068191
128,18.0,24.0,100,1,35,-0.017642821059826095,0.0122460483863763
128,18.0,24.0,100,1,36,0.00791851237010959,0.002784248450476107
128,18.0,24.0,100,1,37,-0.009827309048666834,-4.5161378383702494e-05
128,18.0,24.0,100,1,38,-0.009206671749080794,0.0035862157173863875
128,18.0,24.0,100,1,39,-0.019818106846005858,0.007807932324851061
128,18.0,24.0,100,1,40,0.011309039777334511,0.008661737823308159
128,18.0,24.0,100,1,41,-0.012299861877302505,0.0062614686509738825
128,18.0,24.0,100,1,42,-0.017808326986411178,-0.004899893659927179
128,18.0,24.0,100,1,43,-1.729994169033733e-05,-0.021599956157173323
128,18.0,24.0,100,1,44,0.00729486644919621,0.009713798549594076
128,18.0,24.0,100,1,45,-0.0013774005820628796,0.023580992537237444
128,18.0,24.0,100,1,46,0.021600996446448733,-0.005166646217530492
128,18.0,24.0,100,1,47,-0.00771777245585054,-0.0015327798474360015
128,18.0,24.0,100,1,48,-0.0027011296084225814,-0.010576275388316935
128,18.0,24.0,100,1,49,-0.00681702994625667,-0.0039212860655437705
128,18.0,24.0,100,1,50,0.028356168025130045,-0.004066454921051531
128,18.0,24.0,100,1,51,0.004286695937880806,-0.020858135300691947
128,18.0,24.0,100,1,52,0.01106237046550151,0.013019665934263246
128,18.0,24.0,100,1,53,-0.005811050940933643,-0.0021115240411661348
128,18.0,24.0,100,1,54,0.00858289156180216,-0.015972687001979517
128,18.0,24.0,100,1,55,0.006235194818055848,0.009394709026884702
128,18.0,24.0,100,1,56,-0.0008557015942234893,-0.019899265320878285
128,18.0,24.0,100,1,57,0.003989296745039899,0.010443923318974115
128,18.0,24.0,100,1,58,0.0006224320386640115,0.00315048236183524
128,18.0,24.0,100,1,59,-0.005514964091584518,-0.0201108216682429
128,18.0,24.0,100,1,60,-0.0008821561752670095,-0.0028255916492831916
128,18.0,24.0,100,1,61,-0.003997744789444139,0.004677768797091504
128,18.0,24.0,100,1,62,-0.004407877623066109,-0.012739417616120415
128,18.0,24.0,100,1,63,0.007056327727844778,-0.013495838430937199
129,18.0,27.0,100,0,0,-0.0018913410727373497,-0.0034626608978558303
129,18.0,27.0,100,0,1,-0.009442674157720574,0.004158419003195848
129,18.0,27.0,100,0,2,0.0004314660189186567,0.001975871388129006
129,18.0,27.0,100,0,3,0.00800459315476761,-0.02254591211147939
129,18.0,27.0,100,0,4,0.0035320651690070753,0.019817564033603022
129,18.0,27.0,100,0,5,-0.0005202108059920856,-0.008329595856261335
129,18.0,27.0,100,0,6,-0.006586007934566949,0.00539086552434639
129,18.0,27.0,100,0,7,0.010502026916857305,0.011826790080512718
129,18.0,27.0,100,0,8,0.007880531362453065,-0.005799702155773201
129,18.0,27.0,100,0,9,0.014264387765298949,0.02332890920750258
129,18.0,27.0,100,0,10,-0.0034659540814233817,0.0023411403208520947
129,18.0,27.0,100,0,11,-0.004014468950048967,0.013070713145663129
129,18.0,27.0,100,0,12,0.002962990814645649,-0.00839464542904869
129,18.0,27.0,100,0,13,-0.014686269519596352,-0.005428720783403641
129,18.0,27.0,100,0,14,-0.011116838767469921,-0.009335928453392836
129,18.0,27.0,100,0,15,-0.006572005597689373,-0.018529494749783024
129,18.0,27.0,100,0,16,-0.012345069889729669,-0.010800401583449503
129,18.0,27.0,100,0,17,-0.0019479855861825953,-0.0022117044506881176
129,18.0,27.0,100,0,18,-0.007833034618476786,0.00739038749880456
129,18.0,27.0,100,0,19,-0.00044178438330234686,-0.00472140028969484
129,18.0,27.0,100,0,20,-0.0018886703631568096,0.006552930833494933
129,18.0,27.0,100,0,21,0.001166634254976095,0.004342431783090791
129,18.0,27.0,100,0,22,-0.023817292042933865,0.006509498377983148
129,18.0,27.0,100,0,23,0.01774750373201631,0.0068176531793012925
129,18.0,27.0,100,0,24,-0.006148326581137302,-0.013881532636879551
129,18.0,27.0,100,0,25,0.009541870291769587,-0.0006658249696264268
129,18.0,27.0,100,0,26,0.0030984024255860526,0.0038473734138401105
129,18.0,27.0,100,0,27,-0.0045923479486345556,0.007425588531451461
129,18.0,27.0,100,0,28,-0.005600930250242845,0.00976176507173435
129,18.0,27.0,100,0,29,0.003644070643878185,0.0031360697224899047
129,18.0,27.0,100,0,30,0.0125865817018561,0.0016202847551463155
129,18.0,27.0,100,0,31,0.003780572272989026,0.009044681571407186
129,18.0,27.0,100,0,32,-0.014437374518939687,-0.011013552140031297
129,18.0,27.0,100,0,33,-0.007283058435330809,-0.014079413531316594
129,18.0,27.0,100,0,34,0.0027024571884856716,-0.012195350482755656
129,18.0,27.0,100,0,35,0.008023942163842775,-0.00912897126872466
129,18.0,27.0,100,0,36,0.009248368414964701,0.008491597082778241
129,18.0,27.0,100,0,37,0.02250658702451382,-0.01290563829711376
129,18.0,27.0,100,0,38,0.00045692602685275187,0.007870744034670338
129,18.0,27.0,100,0,39,0.005082270911296456,0.007127817051871801
129,18.0,27.0,100,0,40,-0.0020174015785248555,-0.010132840307293339
129,18.0,27.0,100,0,41,-0.0016573174766149736,0.007261625615133937
129,18.0,27.0,100,0,42,-0.00772903581298151,0.00469376407265816
129,18.0,27.0,100,0,43,0.007543169225596869,-0.004356750398154165
129,18.0,27.0,100,0,44,-0.011483589543607337,0.008154715243324845
129,18.0,27.0,100,0,45,0.01254190030438678,-0.011039315859536002
129,18.0,27.0,100,0,46,-0.010359986877609048,-0.0007106104262106768
129,18.0,27.0,100,0,47,0.007734363583939749,-0.010104508794116809
129,18.0,27.0,100,0,48,-0.0006812890917250739,0.007386261872188788
129,18.0,27.0,100,0,49,0.0072376452314012515,0.01341262672346652
129,18.0,27.0,100,0,50,0.005848314394505216,-0.0065501184836769975
129,18.0,27.0,100,0,51,0.005092739836808635,-0.015889764573436143
129,18.0,27.0,100,0,52,-0.010448127155091712,-0.007085544383008255
129,18.0,27.0,100,0,53,0.005959228308754731,0.0007290489390391514
129,18.0,27.0,100,0,54,-0.009495555962298714,0.014618659765533521
129,18.0,27.0,100,0,55,-0.0011514048664466423,0.015546549920729978
129,18.0,27.0,100,0,56,-0.016334982832617712,0.0010735357052423257
129,18.0,27.0,100,0,57,0.0003759254451712957,-0.005998537823048516
129,18.0,27.0,100,0,58,-0.023651486509608577,-0.0019090337993706654
129,18.0,27.0,100,0,59,-0.00915654133252968,-0.007374517748538878
129,18.0,27.0,100,0,60,0.017442850676326744,-0.00622771698469832
129,18.0,27.0,100,0,61,0.015654560269824272,0.0038567494642969143
129,18.0,27.0,100,0,62,-0.0033842462100649754,-3.856852801674707e-05
129,18.0,27.0,100,0,63,-0.002319133325465388,0.008073276816953613
129,18.0,27.0,100,1,0,-0.00994688161636405,0.00982665463410517
129,18.0,27.0,100,1,1,-0.006512940423385274,0.019117532330468562
129,18.0,27.0,100,1,2,-0.005665407169306236,0.0022585815208522415
129,18.0,27.0,100,1,3,-0.029887459597106432,-0.002499794276813871
129,18.0,27.0,100,1,4,0.004266713357575516,0.021926078512721024
129,18.0,27.0,100,1,5,-0.013714641125130513,-0.0010254976281740002
129,18.0,27.0,100,1,6,-0.008664458487402923,-0.009266896980124523
129,18.0,27.0,100,1,7,-0.006221755155861246,0.01799291499966003
129,18.0,27.0,100,1,8,0.004824089301563063,0.006251003909081149
129,18.0,27.0,100,1,9,0.009006229995255239,0.005792163011434184
129,18.0,27.0,100,1,10,-0.01225843639658297,0.007792597332956804
129,18.0,27.0,100,1,11,0.0019031815764819055,-0.01970163676067786
129,18.0,27.0,100,1,12,-0.002482160639068432,-0.008577980413808523
129,18.0,27.0,100,1,13,-0.0020774614126511048,-0.003586666697885954
129,18.0,27.0,100,1,14,-0.006422552351708253,0.0099638000762265
129,18.0,27.0,100,1,15,-0.00674543497034688,0.004905372051482956
129,18.0,27.0,100,1,16,0.012305630036873311,0.010372450185626507
129,18.0,27.0,100,1,17,0.014492293352493479,0.001412388689138948
129,18.0,27.0,100,1,18,-0.00835740653912802,0.007244563847048073
129,18.0,27.0,100,1,19,-0.02185438797410439,-0.009758612850390667
129,18.0,27.0,100,1,20,0.011857455076009238,0.023857573873991948
129,18.0,27.0,100,1,21,0.01532037400338466,-0.0037313149358071188
129,18.0,27.0,100,1,22,0.01794284940181505,0.020311583589690173
129,18.0,27.0,100,1,23,-0.008555728241892711,0.017363794190124987
129,18.0,27.0,100,1,24,0.0017379915745449857,-0.001551316414917743
129,18.0,27.0,100,1,25,0.006928393319488512,-0.0064337008883422345
129,18.0,27.0,100,1,26,-0.002736734616911021,0.005991192760619533
129,18.0,27.0,100,1,27,-0.0014871469571243598,0.00021202131005205007
129,18.0,27.0,100,1,28,0.0010024584419395133,0.00690517851237653
129,18.0,27.0,100,1,29,-0.012296543923591592,0.012860956442108174
129,18.0,27.0,100,1,30,-0.004505860083523032,0.0020842423168732907
129,18.0,27.0,100,1,31,0.0018735465650623596,0.0031418011007507355
129,18.0,27.0,100,1,32,0.008162652099628253,0.024599798917160447
129,18.0,27.0,100,1,33,-0.010959351549597547,0.0016721325755311154
129,18.0,27.0,100,1,34,0.003300753241327761,-0.014598212231392975
129,18.0,27.0,100,1,35,-0.0018595880686160418,-0.010409059951208076
129,18.0,27.0,100,1,36,0.011706727027995842,0.0030759121682191397
129,18.0,27.0,100,1,37,0.0005315510355472757,0.01366954274659315
129,18.0,27.0,100,1,38,-0.00650054921937237,0.003920232942271065
129,18.0,27.0,100,1,39,-0.004936549554103657,0.004400359873798242
129,18.0,27.0,100,1,40,0.001718464954969923,0.007643877560175183
129,18.0,27.0,100,1,41,-0.0027142741528921152,-0.018273970101451712
129,18.0,27.0,100,1,42,0.00599071414349938,0.013768633144228925
129,18.0,27.0,100,1,43,-0.010694711063508913,0.004013335378389551
129,18.0,27.0,100,1,44,0.0144876926003879,0.008181393180153256
129,18.0,27.0,100,1,45,0.011203826718610822,-0.007894382883884731
129,18.0,27.0,100,1,46,-0.011962134969947422,0.009053706128437634
129,18.0,27.0,100,1,47,-0.008834689263510793,0.00046760777514870866
129,18.0,27.0,100,1,48,0.006994126610077479,0.006524158452227899
129,18.0,27.0,100,1,49,-0.0015939841726256513,-0.01272169705267729
129,18.0,27.0,100,1,50,0.008647075673547893,-0.003809467890711238
129,18.0,27.0,100,1,51,-0.0024709436641712716,0.011128112285832065
129,18.0,27.0,100,1,52,-0.00027267569711090107,0.0037958154521925457
129,18.0,27.0,100,1,53,0.020314730273314593,0.014779102863081891
129,18.0,27.0,100,1,54,-0.00032600271061246035,0.02506962986184954
129,18.0,27.0,100,1,55,0.0015477131576144931,0.014873460967708465
129,18.0,27.0,100,1,56,-0.0038692150310989156,-0.008115323380337321
129,18.0,27.0,100,1,57,-0.0033642386249296222,0.0017241853782922804
129,18.0,27.0,100,1,58,-0.00789147147746797,-0.011466204655325612
129,18.0,27.0,100,1,59,0.002775343568458945,0.010075859902195616
129,18.0,27.0,100,1,60,0.013847038430576476,-0.008980434744019869
129,18.0,27.0,100,1,61,-0.00599217818029483,0.011507985563756939
129,18.0,27.0,100,1,62,-0.016637743275705216,-0.017017284286087207
129,18.0,27.0,100,1,63,-0.007577110202217692,0.0018396426535124343
130,18.0,30.0,100,0,0,-0.0008913260931863996,0.009327490888947035
130,18.0,30.0,100,0,1,-0.008506629008160273,-0.008841312291861027
130,18.0,30.0,100,0,2,-0.013097719590318642,-0.0027602159353274946
130,18.0,30.0,100,0,3,-0.007804287532848484,0.020624280294502886
130,18.0,30.0,100,0,4,-0.001103892169100539,-0.0025228652560513334
130,18.0,30.0,100,0,5,-0.0046422084741776825,-0.014149856218724183
130,18.0,30.0,100,0,6,0.0030002407832285362,0.01553848195108647
130,18.0,30.0,100,0,7,-0.0020530398886375143,0.007696693898679753
130,18.0,30.0,100,0,8,-0.0071009241027446155,-0.018592371118061824
130,18.0,30.0,100,0,9,0.006817293533964724,-0.004952549822069329
130,18.0,30.0,100,0,10,0.006493391429314877,0.008583656109101136
130,18.0,30.0,100,0,11,-0.005820174066077649,-0.004678283503025524
130,18.0,30.0,100,0,12,0.009185518678109211,-0.013267671274521602
130,18.0,30.0,100,0,13,7.046395411924812e-05,0.013075660036626233
130,18.0,30.0,100,0,14,0.01616732208583956,-0.006060919239158596
130,18.0,30.0,100,0,15,0.01622794215312298,0.0035915869053664215
130,18.0,30.0,100,0,16,-0.00261015815080101,-0.0018827055760464993
130,18.0,30.0,100,0,17,-0.008491480730979313,-0.0021010380083962927
130,18.0,30.0,100,0,18,-0.008865334651132133,0.0038649609808902767
130,18.0,30.0,100,0,19,-0.002453411027223672,0.0129586440997543
130,18.0,30.0,100,0,20,-0.008877905964776197,-0.005586566573419793
130,18.0,30.0,100,0,21,0.009295715980083358,0.010776883755064508
130,18.0,30.0,100,0,22,0.012934681809096682,-0.00028342831241578786
130,18.0,30.0,100,0,23,0.010256905702998934,-0.0012563672817675106
130,18.0,30.0,100,0,24,-0.003978079950627149,-0.001883436996743257
130,18.0,30.0,100,0,25,0.0007298870997840841,0.0016601509622947163
130,18.0,30.0,100,0,26,0.005185140067350137,0.0004924566589972013
130,18.0,30.0,100,0,27,-0.0030126209234441607,-0.023387357566051724
130,18.0,30.0,100,0,28,-0.014449849353400919,-0.018349324865485413
130,18.0,30.0,100,0,29,-0.004347911134286194,-0.00931865310801107
130,18.0,30.0,100,0,30,-0.021306661730874095,0.012278915359747867
130,18.0,30.0,100,0,31,0.00316151963937349,-0.003924634003911232
130,18.0,30.0,100,0,32,-0.006342451851419541,-0.011101861910048048
130,18.0,30.0,100,0,33,0.002098228569085051,-0.008793361103974625
130,18.0,30.0,100,0,34,0.0058079957257323464,0.0018188601444139338
130,18.0,30.0,100,0,35,-0.00484094592572111,-0.014659507071074728
130,18.0,30.0,100,0,36,-7.115112024228311e-05,-0.010370947433693715
130,18.0,30.0,100,0,37,-0.015199339739374321,0.014043969416728959
130,18.0,30.0,100,0,38,0.0054772794862501,-0.008175097020851788
130,18.0,30.0,100,0,39,-0.010248038820660648,0.011425164117246549
130,18.0,30.0,100,0,40,-0.002036970821565465,0.011686406552607151
130,18.0,30.0,100,0,41,-0.0038666342391250504,0.018083822878182058
130,18.0,30.0,100,0,42,-0.003326192306693776,-0.013915003865648264
130,18.0,30.0,100,0,43,-0.007939762130383964,0.013467742681839456
130,18.0,30.0,100,0,44,-0.0030546970150547043,-0.007938643164114566
130,18.0,30.0,100,0,45,0.005010864151354487,-0.005658749647920105
130,18.0,30.0,100,0,46,-0.001405511306514423,0.005590247540765429
130,18.0,30.0,100,0,47,0.014240335875110758,-0.01302057099848104
130,18.0,30.0,100,0,48,-0.00989657694918145,0.0005948967741597404
130,18.0,30.0,100,0,49,-0.0019045300871164128,0.005182274861825559
130,18.0,30.0,100,0,50,0.004534591245202543,0.0037058530628713547
130,18.0,30.0,100,0,51,0.00028830696773155825,-0.0022014398114259476
130,18.0,30.0,100,0,52,0.0026556892960519075,-0.003644243040048473
130,18.0,30.0,100,0,53,0.004681085861241252,0.0004128777160815149
130,18.0,30.0,100,0,54,0.010119157061985852,-0.0018115816794701527
130,18.0,30.0,100,0,55,0.00923699736087925,-0.011518115630041476
130,18.0,30.0,100,0,56,-0.0018548634167296935,0.01155328236403497
130,18.0,30.0,100,0,57,-0.00038903322008791914,0.0036628195106979196
130,18.0,30.0,100,0,58,-0.006072679108329814,0.020116723342417465
130,18.0,30.0,100,0,59,-0.0008557911434765402,-0.01604532848521308
130,18.0,30.0,100,0,60,0.003783307241740867,0.011960136228552897
130,18.0,30.0,100,0,61,-0.0014184787843095617,0.0007860384591651787
130,18.0,30.0,100,0,62,0.011331242934650711,-0.006718875363198162
130,18.0,30.0,100,0,63,0.009341663060441117,0.009542293261510666
130,18.0,30.0,100,1,0,0.005747491064685915,0.013702143881542386
130,18.0,30.0,100,1,1,0.012599249859681751,-0.0044598755977234015
130,18.0,30.0,100,1,2,-0.0171577721212025,0.015872309792424346
130,18.0,30.0,100,1,3,-0.011973571404506255,-0.004652512506574296
130,18.0,30.0,100,1,4,-0.00990281430880722,0.0027690924354247656
130,18.0,30.0,100,1,5,0.01046638204179784,-0.007695602934167488
130,18.0,30.0,100,1,6,-0.011249263348292585,0.001967687452516558
130,18.0,30.0,100,1,7,-0.00026878414904117734,-0.010707049645826708
130,18.0,30.0,100,1,8,-0.011755198873537242,-0.005472369419994592
130,18.0,30.0,100,1,9,-0.01291813000459588,-0.020440374762308863
130,18.0,30.0,100,1,10,-0.014560596971057592,0.009379261346420045
130,18.0,30.0,100,1,11,0.012610654338307433,0.005180111215371397
130,18.0,30.0,100,1,12,0.015558652313070225,-0.00973894851582152
130,18.0,30.0,100,1,13,-0.010655151187750159,0.007223325789625777
130,18.0,30.0,100,1,14,-0.004026488742059327,0.0382446886423052
130,18.0,30.0,100,1,15,0.018886805688011425,-0.012217010308045034
130,18.0,30.0,100,1,16,-0.006510012808585416,0.013531918955720661
130,18.0,30.0,100,1,17,0.0019550742222139528,0.008610437532765434
130,18.0,30.0,100,1,18,-0.0029606446505523964,-0.0013261467766842903
130,18.0,30.0,100,1,19,-0.007587172466044999,-0.005616139525141406
130,18.0,30.0,100,1,20,0.0019630772754256278,0.008307087259189239
130,18.0,30.0,100,1,21,-0.010720367330730542,-0.013734458081853446
130,18.0,30.0,100,1,22,0.003916388484131346,0.006249747870717805
130,18.0,30.0,100,1,23,-0.025594609610916974,-0.0021047104021353876
130,18.0,30.0,100,1,24,-0.0015117722762010032,-0.02907568631240299
130,18.0,30.0,100,1,25,0.0015994406209869161,-0.006257687809810592
130,18.0,30.0,100,1,26,0.0005273294742095333,-0.002584075698744074
130,18.0,30.0,100,1,27,-0.002080278158977149,-0.008105240804395298
130,18.0,30.0,100,1,28,-0.012956005155284805,0.004413728241200269
130,18.0,30.0,100,1,29,0.0073318429824423565,-0.00319087020114071
130,18.0,30.0,100,1,30,0.003062436528553511,-0.01655240900270442
130,18.0,30.0,100,1,31,-0.01644089276741313,0.006408625325462318
130,18.0,30.0,100,1,32,0.00670472947996901,0.0023728418070172387
130,18.0,30.0,100,1,33,0.0030380223744415143,0.007472740341383713
130,18.0,30.0,100,1,34,-0.006602276911689071,0.022349606849608353
130,18.0,30.0,100,1,35,0.0008578950252403053,-0.013326196242993539
130,18.0,30.0,100,1,36,-0.00911414681138863,0.009007099337639626
130,18.0,30.0,100,1,37,0.005277304452332829,-0.0016814765347076882
130,18.0,30.0,100,1,38,-0.003749916851499955,0.009354073694603655
130,18.0,30.0,100,1,39,-0.01016490084640267,-0.006155888632362364
130,18.0,30.0,100,1,40,-0.0015989924446150811,-0.005844615288573646
130,18.0,30.0,100,1,41,0.009652833582992185,-0.019733671375303272
130,18.0,30.0,100,1,42,0.0013688393258675627,0.003853275760453856
130,18.0,30.0,100,1,43,0.005593923976306079,-0.014495805916493187
130,18.0,30.0,100,1,44,0.010744845145642105,0.009821077953890879
130,18.0,30.0,100,1,45,-0.004067270578448008,-0.009711941012220683
130,18.0,30.0,100,1,46,0.004278597630673247,0.0035693974622789354
130,18.0,30.0,100,1,47,-0.016660523860961427,0.00018904918762747914
130,18.0,30.0,100,1,48,-0.007782545087801056,0.0012290183703763703
130,18.0,30.0,100,1,49,0.0024282279119446433,0.008239502183897914
130,18.0,30.0,100,1,50,0.011250978697663696,-0.0023110910181737446
130,18.0,30.0,100,1,51,-0.005541908343153527,0.008096065816069909
130,18.0,30.0,100,1,52,-0.00639316438810328,0.003757999302402974
130,18.0,30.0,100,1,53,0.00570086925007937,0.003796864134113994
130,18.0,30.0,100,1,54,0.007923706084468286,0.004036065519659211
130,18.0,30.0,100,1,55,0.01263754266807774,-0.02040933685711781
130,18.0,30.0,100,1,56,-0.011299293384634248,0.0007042726506142131
130,18.0,30.0,100,1,57,-0.010903748064561139,-0.004464781139511398
130,18.0,30.0,100,1,58,-0.013553593242319775,-0.0010569007459218498
130,18.0,30.0,100,1,59,-0.0020655093411437835,0.008127463801342213
130,18.0,30.0,100,1,60,0.015416045298517037,0.009454811802228742
130,18.0,30.0,100,1,61,0.008230214753162685,0.014067857740251818
130,18.0,30.0,100,1,62,-0.007671539070476948,-0.012732571233352388
130,18.0,30.0,100,1,63,-0.011158160501753236,0.008866946796745606
131,18.0,33.0,100,0,0,0.01008230624859829,0.007140082009976924
131,18.0,33.0,100,0,1,-0.004650091656575176,0.001572000162024611
131,18.0,33.0,100,0,2,-0.0020470441004386726,0.011591375758448116
131,18.0,33.0,100,0,3,0.002448242737807605,0.01120318653320504
131,18.0,33.0,100,0,4,0.013651149731369746,-0.007007016610133894
131,18.0,33.0,100,0,5,0.0011445387438074027,-0.002659597077370744
131,18.0,33.0,100,0,6,0.013391858287678792,-0.002130795934077462
131,18.0,33.0,100,0,7,-0.0137690069858687,0.007959970923541596
131,18.0,33.0,100,0,8,-0.0004253827036622622,0.00302304622093567
131,18.0,33.0,100,0,9,-0.002596189815613879,-0.006561960129789273
131,18.0,33.0,100,0,10,-0.001415673451404065,0.0066058952191852096
131,18.0,33.0,100,0,11,0.0073182762803207175,0.013815008121514889
131,18.0,33.0,100,0,12,0.006996512222869528,-0.005800671511973846
131,18.0,33.0,100,0,13,0.02669447313413359,-0.005615757705211294
131,18.0,33.0,100,0,14,0.020978423931643144,0.011370094621805158
131,18.0,33.0,100,0,15,-0.005265594261752665,-0.002246381632252855
131,18.0,33.0,100,0,16,-0.00157068224524441,-0.009844946482471417
131,18.0,33.0,100,0,17,0.01304355498847623,-0.0015276918016083026
131,18.0,33.0,100,0,18,0.0035244706906335864,0.0026847371336956166
131,18.0,33.0,100,0,19,0.0036714626079126333,0.017683325839568102
131,18.0,33.0,100,0,20,-0.016145262821299865,0.0037827408855099333
131,18.0,33.0,100,0,21,-0.004491416806520211,-0.00021901916917641876
131,18.0,33.0,100,0,22,-0.006167784724520819,0.003404974411416669
131,18.0,33.0,100,0,23,-0.004819652354723255,0.00868460881018903
131,18.0,33.0,100,0,24,0.009111509277014238,0.007518772572949423
131,18.0,33.0,100,0,25,-0.005790224802314401,-0.017390914806217357
131,18.0,33.0,100,0,26,-0.00842475235543121,0.008737096750313039
131,18.0,33.0,100,0,27,-0.014354020236342097,-0.006898520910062978
131,18.0,33.0,100,0,28,0.004996963476176128,-0.010712565299691449
131,18.0,33.0,100,0,29,-0.0008586746100786815,-0.01807837623873615
131,18.0,33.0,100,0,30,0.010844174221528233,-0.014544318764973451
131,18.0,33.0,100,0,31,-0.027944980256217063,0.01045532636487459
131,18.0,33.0,100,0,32,-0.0018894287121339077,-0.0018451661683580528
131,18.0,33.0,100,0,33,0.0025512648779796357,-0.006749427238804259
131,18.0,33.0,100,0,34,0.0021977997695449515,-0.0176657969567962
131,18.0,33.0,100,0,35,-0.012411451918594121,-0.004382173242507266
131,18.0,33.0,100,0,36,0.0025826476365984562,-0.009738004865356671
131,18.0,33.0,100,0,37,-0.01115861301005612,-0.006112381150992062
131,18.0,33.0,100,0,38,0.00957074234031053,0.009133232555661971
131,18.0,33.0,100,0,39,0.001978346918023409,0.004159792688220502
131,18.0,33.0,100,0,40,0.0014735862937236557,0.0012138537241808557
131,18.0,33.0,100,0,41,-0.012392621013107535,-0.011204399620637472
131,18.0,33.0,100,0,42,0.00140659424732379,0.005050078015938219
